Date,Week,Month,Year,
16-Jun-20,42,Jun-20,2019,
17-Jun-20,42,Jun-20,2019,
18-Jun-20,42,Jun-20,2019,
19-Jun-20,42,Jun-20,2019,
20-Jun-20,42,Jun-20,2019,
21-Jun-20,42,Jun-20,2019,
22-Jun-20,43,Jun-20,2019,
23-Jun-20,43,Jun-20,2019,
24-Jun-20,43,Jun-20,2019,
25-Jun-20,43,Jun-20,2019,
26-Jun-20,43,Jun-20,2019,
27-Jun-20,43,Jun-20,2019,
28-Jun-20,43,Jun-20,2019,
29-Jun-20,44,Jul-20,2019,
30-Jun-20,44,Jul-20,2019,
01-Jul-20,44,Jul-20,2019,
02-Jul-20,44,Jul-20,2019,
03-Jul-20,44,Jul-20,2019,
04-Jul-20,44,Jul-20,2019,
05-Jul-20,44,Jul-20,2019,
06-Jul-20,45,Jul-20,2019,
07-Jul-20,45,Jul-20,2019,
08-Jul-20,45,Jul-20,2019,
09-Jul-20,45,Jul-20,2019,
10-Jul-20,45,Jul-20,2019,
11-Jul-20,45,Jul-20,2019,
12-Jul-20,45,Jul-20,2019,
13-Jul-20,46,Jul-20,2019,
14-Jul-20,46,Jul-20,2019,
15-Jul-20,46,Jul-20,2019,
16-Jul-20,46,Jul-20,2019,
17-Jul-20,46,Jul-20,2019,
18-Jul-20,46,Jul-20,2019,
19-Jul-20,46,Jul-20,2019,
20-Jul-20,47,Jul-20,2019,
21-Jul-20,47,Jul-20,2019,
22-Jul-20,47,Jul-20,2019,
23-Jul-20,47,Jul-20,2019,
24-Jul-20,47,Jul-20,2019,
25-Jul-20,47,Jul-20,2019,
26-Jul-20,47,Jul-20,2019,
27-Jul-20,48,Jul-20,2019,
28-Jul-20,48,Jul-20,2019,
29-Jul-20,48,Jul-20,2019,
30-Jul-20,48,Jul-20,2019,
31-Jul-20,48,Jul-20,2019,
01-Aug-20,48,Jul-20,2019,
02-Aug-20,48,Jul-20,2019,
03-Aug-20,49,Aug-20,2019,
04-Aug-20,49,Aug-20,2019,
05-Aug-20,49,Aug-20,2019,
06-Aug-20,49,Aug-20,2019,
07-Aug-20,49,Aug-20,2019,
08-Aug-20,49,Aug-20,2019,
09-Aug-20,49,Aug-20,2019,
10-Aug-20,50,Aug-20,2019,
11-Aug-20,50,Aug-20,2019,
12-Aug-20,50,Aug-20,2019,
13-Aug-20,50,Aug-20,2019,
14-Aug-20,50,Aug-20,2019,
15-Aug-20,50,Aug-20,2019,
16-Aug-20,50,Aug-20,2019,
17-Aug-20,51,Aug-20,2019,
18-Aug-20,51,Aug-20,2019,
19-Aug-20,51,Aug-20,2019,
20-Aug-20,51,Aug-20,2019,
21-Aug-20,51,Aug-20,2019,
22-Aug-20,51,Aug-20,2019,
23-Aug-20,51,Aug-20,2019,
24-Aug-20,52,Aug-20,2019,
25-Aug-20,52,Aug-20,2019,
26-Aug-20,52,Aug-20,2019,
27-Aug-20,52,Aug-20,2019,
28-Aug-20,52,Aug-20,2019,
29-Aug-20,52,Aug-20,2019,
30-Aug-20,52,Aug-20,2019,
31-Aug-20,1,Sep-20,2021,
01-Sep-20,1,Sep-20,2021,
02-Sep-20,1,Sep-20,2021,
03-Sep-20,1,Sep-20,2021,
04-Sep-20,1,Sep-20,2021,
05-Sep-20,1,Sep-20,2021,
06-Sep-20,1,Sep-20,2021,
07-Sep-20,2,Sep-20,2021,
08-Sep-20,2,Sep-20,2021,
09-Sep-20,2,Sep-20,2021,
10-Sep-20,2,Sep-20,2021,
11-Sep-20,2,Sep-20,2021,
12-Sep-20,2,Sep-20,2021,
13-Sep-20,2,Sep-20,2021,
14-Sep-20,3,Sep-20,2021,
15-Sep-20,3,Sep-20,2021,
16-Sep-20,3,Sep-20,2021,
17-Sep-20,3,Sep-20,2021,
18-Sep-20,3,Sep-20,2021,
19-Sep-20,3,Sep-20,2021,
20-Sep-20,3,Sep-20,2021,
21-Sep-20,4,Sep-20,2021,
22-Sep-20,4,Sep-20,2021,
23-Sep-20,4,Sep-20,2021,
24-Sep-20,4,Sep-20,2021,
25-Sep-20,4,Sep-20,2021,
26-Sep-20,4,Sep-20,2021,
27-Sep-20,4,Sep-20,2021,
28-Sep-20,5,Oct-20,2021,
29-Sep-20,5,Oct-20,2021,
30-Sep-20,5,Oct-20,2021,
01-Oct-20,5,Oct-20,2021,
02-Oct-20,5,Oct-20,2021,
03-Oct-20,5,Oct-20,2021,
04-Oct-20,5,Oct-20,2021,
05-Oct-20,6,Oct-20,2021,
06-Oct-20,6,Oct-20,2021,
07-Oct-20,6,Oct-20,2021,
08-Oct-20,6,Oct-20,2021,
09-Oct-20,6,Oct-20,2021,
10-Oct-20,6,Oct-20,2021,
11-Oct-20,6,Oct-20,2021,
12-Oct-20,7,Oct-20,2021,
13-Oct-20,7,Oct-20,2021,
14-Oct-20,7,Oct-20,2021,
15-Oct-20,7,Oct-20,2021,
16-Oct-20,7,Oct-20,2021,
17-Oct-20,7,Oct-20,2021,
18-Oct-20,7,Oct-20,2021,
19-Oct-20,8,Oct-20,2021,
20-Oct-20,8,Oct-20,2021,
21-Oct-20,8,Oct-20,2021,
22-Oct-20,8,Oct-20,2021,
23-Oct-20,8,Oct-20,2021,
24-Oct-20,8,Oct-20,2021,
25-Oct-20,8,Oct-20,2021,
26-Oct-20,9,Oct-20,2021,
27-Oct-20,9,Oct-20,2021,
28-Oct-20,9,Oct-20,2021,
29-Oct-20,9,Oct-20,2021,
30-Oct-20,9,Oct-20,2021,
31-Oct-20,9,Oct-20,2021,
01-Nov-20,9,Oct-20,2021,
02-Nov-20,10,Nov-20,2021,
03-Nov-20,10,Nov-20,2021,
04-Nov-20,10,Nov-20,2021,
05-Nov-20,10,Nov-20,2021,
06-Nov-20,10,Nov-20,2021,
07-Nov-20,10,Nov-20,2021,
08-Nov-20,10,Nov-20,2021,
09-Nov-20,11,Nov-20,2021,
10-Nov-20,11,Nov-20,2021,
11-Nov-20,11,Nov-20,2021,
12-Nov-20,11,Nov-20,2021,
13-Nov-20,11,Nov-20,2021,
14-Nov-20,11,Nov-20,2021,
15-Nov-20,11,Nov-20,2021,
16-Nov-20,12,Nov-20,2021,
17-Nov-20,12,Nov-20,2021,
18-Nov-20,12,Nov-20,2021,
19-Nov-20,12,Nov-20,2021,
20-Nov-20,12,Nov-20,2021,
21-Nov-20,12,Nov-20,2021,
22-Nov-20,12,Nov-20,2021,
23-Nov-20,13,Nov-20,2021,
24-Nov-20,13,Nov-20,2021,
25-Nov-20,13,Nov-20,2021,
26-Nov-20,13,Nov-20,2021,
27-Nov-20,13,Nov-20,2021,
28-Nov-20,13,Nov-20,2021,
29-Nov-20,13,Nov-20,2021,
30-Nov-20,14,Dec-20,2021,
01-Dec-20,14,Dec-20,2021,
02-Dec-20,14,Dec-20,2021,
03-Dec-20,14,Dec-20,2021,
04-Dec-20,14,Dec-20,2021,
05-Dec-20,14,Dec-20,2021,
06-Dec-20,14,Dec-20,2021,
07-Dec-20,15,Dec-20,2021,
08-Dec-20,15,Dec-20,2021,
09-Dec-20,15,Dec-20,2021,
10-Dec-20,15,Dec-20,2021,
11-Dec-20,15,Dec-20,2021,
12-Dec-20,15,Dec-20,2021,
13-Dec-20,15,Dec-20,2021,
14-Dec-20,16,Dec-20,2021,
15-Dec-20,16,Dec-20,2021,
16-Dec-20,16,Dec-20,2021,
17-Dec-20,16,Dec-20,2021,
18-Dec-20,16,Dec-20,2021,
19-Dec-20,16,Dec-20,2021,
20-Dec-20,16,Dec-20,2021,
21-Dec-20,17,Dec-20,2021,
22-Dec-20,17,Dec-20,2021,
23-Dec-20,17,Dec-20,2021,
24-Dec-20,17,Dec-20,2021,
25-Dec-20,17,Dec-20,2021,
26-Dec-20,17,Dec-20,2021,
27-Dec-20,17,Dec-20,2021,
28-Dec-20,18,Jan-21,2021,
29-Dec-20,18,Jan-21,2021,
30-Dec-20,18,Jan-21,2021,
31-Dec-20,18,Jan-21,2021,
01-Jan-21,18,Jan-21,2021,
02-Jan-21,18,Jan-21,2021,
03-Jan-21,18,Jan-21,2021,
04-Jan-21,19,Jan-21,2021,
05-Jan-21,19,Jan-21,2021,
06-Jan-21,19,Jan-21,2021,
07-Jan-21,19,Jan-21,2021,
08-Jan-21,19,Jan-21,2021,
09-Jan-21,19,Jan-21,2021,
10-Jan-21,19,Jan-21,2021,
11-Jan-21,20,Jan-21,2021,
12-Jan-21,20,Jan-21,2021,
13-Jan-21,20,Jan-21,2021,
14-Jan-21,20,Jan-21,2021,
15-Jan-21,20,Jan-21,2021,
16-Jan-21,20,Jan-21,2021,
17-Jan-21,20,Jan-21,2021,
18-Jan-21,21,Jan-21,2021,
19-Jan-21,21,Jan-21,2021,
20-Jan-21,21,Jan-21,2021,
21-Jan-21,21,Jan-21,2021,
22-Jan-21,21,Jan-21,2021,
23-Jan-21,21,Jan-21,2021,
24-Jan-21,21,Jan-21,2021,
25-Jan-21,22,Jan-21,2021,
26-Jan-21,22,Jan-21,2021,
27-Jan-21,22,Jan-21,2021,
28-Jan-21,22,Jan-21,2021,
29-Jan-21,22,Jan-21,2021,
30-Jan-21,22,Jan-21,2021,
31-Jan-21,22,Jan-21,2021,
01-Feb-21,23,Feb-21,2021,
02-Feb-21,23,Feb-21,2021,
03-Feb-21,23,Feb-21,2021,
04-Feb-21,23,Feb-21,2021,
05-Feb-21,23,Feb-21,2021,
06-Feb-21,23,Feb-21,2021,
07-Feb-21,23,Feb-21,2021,
08-Feb-21,24,Feb-21,2021,
09-Feb-21,24,Feb-21,2021,
10-Feb-21,24,Feb-21,2021,
11-Feb-21,24,Feb-21,2021,
12-Feb-21,24,Feb-21,2021,
13-Feb-21,24,Feb-21,2021,
14-Feb-21,24,Feb-21,2021,
15-Feb-21,25,Feb-21,2021,
16-Feb-21,25,Feb-21,2021,
17-Feb-21,25,Feb-21,2021,
18-Feb-21,25,Feb-21,2021,
19-Feb-21,25,Feb-21,2021,
20-Feb-21,25,Feb-21,2021,
21-Feb-21,25,Feb-21,2021,
22-Feb-21,26,Feb-21,2021,
23-Feb-21,26,Feb-21,2021,
24-Feb-21,26,Feb-21,2021,
25-Feb-21,26,Feb-21,2021,
26-Feb-21,26,Feb-21,2021,
27-Feb-21,26,Feb-21,2021,
28-Feb-21,26,Feb-21,2021,
01-Mar-21,27,Mar-21,2021,
02-Mar-21,27,Mar-21,2021,
03-Mar-21,27,Mar-21,2021,
04-Mar-21,27,Mar-21,2021,
05-Mar-21,27,Mar-21,2021,
06-Mar-21,27,Mar-21,2021,
07-Mar-21,27,Mar-21,2021,
08-Mar-21,28,Mar-21,2021,
09-Mar-21,28,Mar-21,2021,
10-Mar-21,28,Mar-21,2021,
11-Mar-21,28,Mar-21,2021,
12-Mar-21,28,Mar-21,2021,
13-Mar-21,28,Mar-21,2021,
14-Mar-21,28,Mar-21,2021,
15-Mar-21,29,Mar-21,2021,
16-Mar-21,29,Mar-21,2021,
17-Mar-21,29,Mar-21,2021,
18-Mar-21,29,Mar-21,2021,
19-Mar-21,29,Mar-21,2021,
20-Mar-21,29,Mar-21,2021,
21-Mar-21,29,Mar-21,2021,
22-Mar-21,30,Mar-21,2021,
23-Mar-21,30,Mar-21,2021,
24-Mar-21,30,Mar-21,2021,
25-Mar-21,30,Mar-21,2021,
26-Mar-21,30,Mar-21,2021,
27-Mar-21,30,Mar-21,2021,
28-Mar-21,30,Mar-21,2021,
29-Mar-21,31,Apr-21,2021,
30-Mar-21,31,Apr-21,2021,
31-Mar-21,31,Apr-21,2021,
01-Apr-21,31,Apr-21,2021,
02-Apr-21,31,Apr-21,2021,
03-Apr-21,31,Apr-21,2021,
04-Apr-21,31,Apr-21,2021,
05-Apr-21,32,Apr-21,2021,
06-Apr-21,32,Apr-21,2021,
07-Apr-21,32,Apr-21,2021,
08-Apr-21,32,Apr-21,2021,
09-Apr-21,32,Apr-21,2021,
10-Apr-21,32,Apr-21,2021,
11-Apr-21,32,Apr-21,2021,
12-Apr-21,33,Apr-21,2021,
13-Apr-21,33,Apr-21,2021,
14-Apr-21,33,Apr-21,2021,
15-Apr-21,33,Apr-21,2021,
16-Apr-21,33,Apr-21,2021,
17-Apr-21,33,Apr-21,2021,
18-Apr-21,33,Apr-21,2021,
19-Apr-21,34,Apr-21,2021,
20-Apr-21,34,Apr-21,2021,
21-Apr-21,34,Apr-21,2021,
22-Apr-21,34,Apr-21,2021,
23-Apr-21,34,Apr-21,2021,
24-Apr-21,34,Apr-21,2021,
25-Apr-21,34,Apr-21,2021,
26-Apr-21,35,May-21,2021,
27-Apr-21,35,May-21,2021,
28-Apr-21,35,May-21,2021,
29-Apr-21,35,May-21,2021,
30-Apr-21,35,May-21,2021,
01-May-21,35,May-21,2021,
02-May-21,35,May-21,2021,
03-May-21,36,May-21,2021,
04-May-21,36,May-21,2021,
05-May-21,36,May-21,2021,
06-May-21,36,May-21,2021,
07-May-21,36,May-21,2021,
08-May-21,36,May-21,2021,
09-May-21,36,May-21,2021,
10-May-21,37,May-21,2021,
11-May-21,37,May-21,2021,
12-May-21,37,May-21,2021,
13-May-21,37,May-21,2021,
14-May-21,37,May-21,2021,
15-May-21,37,May-21,2021,
16-May-21,37,May-21,2021,
17-May-21,38,May-21,2021,
18-May-21,38,May-21,2021,
19-May-21,38,May-21,2021,
20-May-21,38,May-21,2021,
21-May-21,38,May-21,2021,
22-May-21,38,May-21,2021,
23-May-21,38,May-21,2021,
24-May-21,39,May-21,2021,
25-May-21,39,May-21,2021,
26-May-21,39,May-21,2021,
27-May-21,39,May-21,2021,
28-May-21,39,May-21,2021,
29-May-21,39,May-21,2021,
30-May-21,39,May-21,2021,
31-May-21,40,Jun-21,2021,
01-Jun-21,40,Jun-21,2021,
02-Jun-21,40,Jun-21,2021,
03-Jun-21,40,Jun-21,2021,
04-Jun-21,40,Jun-21,2021,
05-Jun-21,40,Jun-21,2021,
06-Jun-21,40,Jun-21,2021,
07-Jun-21,41,Jun-21,2021,
08-Jun-21,41,Jun-21,2021,
09-Jun-21,41,Jun-21,2021,
10-Jun-21,41,Jun-21,2021,
11-Jun-21,41,Jun-21,2021,
12-Jun-21,41,Jun-21,2021,
13-Jun-21,41,Jun-21,2021,
14-Jun-21,42,Jun-21,2021,
15-Jun-21,42,Jun-21,2021,
16-Jun-21,42,Jun-21,2021,
17-Jun-21,42,Jun-21,2021,
18-Jun-21,42,Jun-21,2021,
19-Jun-21,42,Jun-21,2021,
20-Jun-21,42,Jun-21,2021,
21-Jun-21,43,Jun-21,2021,
22-Jun-21,43,Jun-21,2021,
23-Jun-21,43,Jun-21,2021,
24-Jun-21,43,Jun-21,2021,
25-Jun-21,43,Jun-21,2021,
26-Jun-21,43,Jun-21,2021,
27-Jun-21,43,Jun-21,2021,
28-Jun-21,44,Jul-21,2021,
29-Jun-21,44,Jul-21,2021,
30-Jun-21,44,Jul-21,2021,
01-Jul-21,44,Jul-21,2021,
02-Jul-21,44,Jul-21,2021,
03-Jul-21,44,Jul-21,2021,
04-Jul-21,44,Jul-21,2021,
05-Jul-21,45,Jul-21,2021,
06-Jul-21,45,Jul-21,2021,
07-Jul-21,45,Jul-21,2021,
08-Jul-21,45,Jul-21,2021,
09-Jul-21,45,Jul-21,2021,
10-Jul-21,45,Jul-21,2021,
11-Jul-21,45,Jul-21,2021,
12-Jul-21,46,Jul-21,2021,
13-Jul-21,46,Jul-21,2021,
14-Jul-21,46,Jul-21,2021,
15-Jul-21,46,Jul-21,2021,
16-Jul-21,46,Jul-21,2021,
17-Jul-21,46,Jul-21,2021,
18-Jul-21,46,Jul-21,2021,
19-Jul-21,47,Jul-21,2021,
20-Jul-21,47,Jul-21,2021,
21-Jul-21,47,Jul-21,2021,
22-Jul-21,47,Jul-21,2021,
23-Jul-21,47,Jul-21,2021,
24-Jul-21,47,Jul-21,2021,
25-Jul-21,47,Jul-21,2021,
26-Jul-21,48,Jul-21,2021,
27-Jul-21,48,Jul-21,2021,
28-Jul-21,48,Jul-21,2021,
29-Jul-21,48,Jul-21,2021,
30-Jul-21,48,Jul-21,2021,
31-Jul-21,48,Jul-21,2021,
01-Aug-21,48,Jul-21,2021,
02-Aug-21,49,Aug-21,2021,
03-Aug-21,49,Aug-21,2021,
04-Aug-21,49,Aug-21,2021,
05-Aug-21,49,Aug-21,2021,
06-Aug-21,49,Aug-21,2021,
07-Aug-21,49,Aug-21,2021,
08-Aug-21,49,Aug-21,2021,
09-Aug-21,50,Aug-21,2021,
10-Aug-21,50,Aug-21,2021,
11-Aug-21,50,Aug-21,2021,
12-Aug-21,50,Aug-21,2021,
13-Aug-21,50,Aug-21,2021,
14-Aug-21,50,Aug-21,2021,
15-Aug-21,50,Aug-21,2021,
16-Aug-21,51,Aug-21,2021,
17-Aug-21,51,Aug-21,2021,
18-Aug-21,51,Aug-21,2021,
19-Aug-21,51,Aug-21,2021,
20-Aug-21,51,Aug-21,2021,
21-Aug-21,51,Aug-21,2021,
22-Aug-21,51,Aug-21,2021,
23-Aug-21,52,Aug-21,2021,
24-Aug-21,52,Aug-21,2021,
25-Aug-21,52,Aug-21,2021,
26-Aug-21,52,Aug-21,2021,
27-Aug-21,52,Aug-21,2021,
28-Aug-21,52,Aug-21,2021,
29-Aug-21,52,Aug-21,2021,
30-Aug-21,1,Sep-21,2022,
31-Aug-21,1,Sep-21,2022,
01-Sep-21,1,Sep-21,2022,
02-Sep-21,1,Sep-21,2022,
03-Sep-21,1,Sep-21,2022,
04-Sep-21,1,Sep-21,2022,
05-Sep-21,1,Sep-21,2022,
06-Sep-21,2,Sep-21,2022,
07-Sep-21,2,Sep-21,2022,
08-Sep-21,2,Sep-21,2022,
09-Sep-21,2,Sep-21,2022,
10-Sep-21,2,Sep-21,2022,
11-Sep-21,2,Sep-21,2022,
12-Sep-21,2,Sep-21,2022,
13-Sep-21,3,Sep-21,2022,
14-Sep-21,3,Sep-21,2022,
15-Sep-21,3,Sep-21,2022,
16-Sep-21,3,Sep-21,2022,
17-Sep-21,3,Sep-21,2022,
18-Sep-21,3,Sep-21,2022,
19-Sep-21,3,Sep-21,2022,
20-Sep-21,4,Sep-21,2022,
21-Sep-21,4,Sep-21,2022,
22-Sep-21,4,Sep-21,2022,
23-Sep-21,4,Sep-21,2022,
24-Sep-21,4,Sep-21,2022,
25-Sep-21,4,Sep-21,2022,
26-Sep-21,4,Sep-21,2022,
27-Sep-21,5,Oct-21,2022,
28-Sep-21,5,Oct-21,2022,
29-Sep-21,5,Oct-21,2022,
30-Sep-21,5,Oct-21,2022,
01-Oct-21,5,Oct-21,2022,
02-Oct-21,5,Oct-21,2022,
03-Oct-21,5,Oct-21,2022,
04-Oct-21,6,Oct-21,2022,
05-Oct-21,6,Oct-21,2022,
06-Oct-21,6,Oct-21,2022,
07-Oct-21,6,Oct-21,2022,
08-Oct-21,6,Oct-21,2022,
09-Oct-21,6,Oct-21,2022,
10-Oct-21,6,Oct-21,2022,
11-Oct-21,7,Oct-21,2022,
12-Oct-21,7,Oct-21,2022,
13-Oct-21,7,Oct-21,2022,
14-Oct-21,7,Oct-21,2022,
15-Oct-21,7,Oct-21,2022,
16-Oct-21,7,Oct-21,2022,
17-Oct-21,7,Oct-21,2022,
18-Oct-21,8,Oct-21,2022,
19-Oct-21,8,Oct-21,2022,
20-Oct-21,8,Oct-21,2022,
21-Oct-21,8,Oct-21,2022,
22-Oct-21,8,Oct-21,2022,
23-Oct-21,8,Oct-21,2022,
24-Oct-21,8,Oct-21,2022,
25-Oct-21,9,Oct-21,2022,
26-Oct-21,9,Oct-21,2022,
27-Oct-21,9,Oct-21,2022,
28-Oct-21,9,Oct-21,2022,
29-Oct-21,9,Oct-21,2022,
30-Oct-21,9,Oct-21,2022,
31-Oct-21,9,Oct-21,2022,
01-Nov-21,10,Nov-21,2022,
02-Nov-21,10,Nov-21,2022,
03-Nov-21,10,Nov-21,2022,
04-Nov-21,10,Nov-21,2022,
05-Nov-21,10,Nov-21,2022,
06-Nov-21,10,Nov-21,2022,
07-Nov-21,10,Nov-21,2022,
08-Nov-21,11,Nov-21,2022,
09-Nov-21,11,Nov-21,2022,
10-Nov-21,11,Nov-21,2022,
11-Nov-21,11,Nov-21,2022,
12-Nov-21,11,Nov-21,2022,
13-Nov-21,11,Nov-21,2022,
14-Nov-21,11,Nov-21,2022,
15-Nov-21,12,Nov-21,2022,
16-Nov-21,12,Nov-21,2022,
17-Nov-21,12,Nov-21,2022,
18-Nov-21,12,Nov-21,2022,
19-Nov-21,12,Nov-21,2022,
20-Nov-21,12,Nov-21,2022,
21-Nov-21,12,Nov-21,2022,
22-Nov-21,13,Nov-21,2022,
23-Nov-21,13,Nov-21,2022,
24-Nov-21,13,Nov-21,2022,
25-Nov-21,13,Nov-21,2022,
26-Nov-21,13,Nov-21,2022,
27-Nov-21,13,Nov-21,2022,
28-Nov-21,13,Nov-21,2022,
29-Nov-21,14,Dec-21,2022,
30-Nov-21,14,Dec-21,2022,
01-Dec-21,14,Dec-21,2022,
02-Dec-21,14,Dec-21,2022,
03-Dec-21,14,Dec-21,2022,
04-Dec-21,14,Dec-21,2022,
05-Dec-21,14,Dec-21,2022,
06-Dec-21,15,Dec-21,2022,
07-Dec-21,15,Dec-21,2022,
08-Dec-21,15,Dec-21,2022,
09-Dec-21,15,Dec-21,2022,
10-Dec-21,15,Dec-21,2022,
11-Dec-21,15,Dec-21,2022,
12-Dec-21,15,Dec-21,2022,
13-Dec-21,16,Dec-21,2022,
14-Dec-21,16,Dec-21,2022,
15-Dec-21,16,Dec-21,2022,
16-Dec-21,16,Dec-21,2022,
17-Dec-21,16,Dec-21,2022,
18-Dec-21,16,Dec-21,2022,
19-Dec-21,16,Dec-21,2022,
20-Dec-21,17,Dec-21,2022,
21-Dec-21,17,Dec-21,2022,
22-Dec-21,17,Dec-21,2022,
23-Dec-21,17,Dec-21,2022,
24-Dec-21,17,Dec-21,2022,
25-Dec-21,17,Dec-21,2022,
26-Dec-21,17,Dec-21,2022,
27-Dec-21,18,Dec-21,2022,
28-Dec-21,18,Dec-21,2022,
29-Dec-21,18,Dec-21,2022,
30-Dec-21,18,Dec-21,2022,
31-Dec-21,18,Dec-21,2022,
01-Jan-22,18,Dec-21,2022,
02-Jan-22,18,Dec-21,2022,
03-Jan-22,19,Jan-22,2022,
04-Jan-22,19,Jan-22,2022,
05-Jan-22,19,Jan-22,2022,
06-Jan-22,19,Jan-22,2022,
07-Jan-22,19,Jan-22,2022,
08-Jan-22,19,Jan-22,2022,
09-Jan-22,19,Jan-22,2022,
10-Jan-22,20,Jan-22,2022,
11-Jan-22,20,Jan-22,2022,
12-Jan-22,20,Jan-22,2022,
13-Jan-22,20,Jan-22,2022,
14-Jan-22,20,Jan-22,2022,
15-Jan-22,20,Jan-22,2022,
16-Jan-22,20,Jan-22,2022,
17-Jan-22,21,Jan-22,2022,
18-Jan-22,21,Jan-22,2022,
19-Jan-22,21,Jan-22,2022,
20-Jan-22,21,Jan-22,2022,
21-Jan-22,21,Jan-22,2022,
22-Jan-22,21,Jan-22,2022,
23-Jan-22,21,Jan-22,2022,
24-Jan-22,22,Jan-22,2022,
25-Jan-22,22,Jan-22,2022,
26-Jan-22,22,Jan-22,2022,
27-Jan-22,22,Jan-22,2022,
28-Jan-22,22,Jan-22,2022,
29-Jan-22,22,Jan-22,2022,
30-Jan-22,22,Jan-22,2022,
31-Jan-22,23,Feb-22,2022,
01-Feb-22,23,Feb-22,2022,
02-Feb-22,23,Feb-22,2022,
03-Feb-22,23,Feb-22,2022,
04-Feb-22,23,Feb-22,2022,
05-Feb-22,23,Feb-22,2022,
06-Feb-22,23,Feb-22,2022,
07-Feb-22,24,Feb-22,2022,
08-Feb-22,24,Feb-22,2022,
09-Feb-22,24,Feb-22,2022,
10-Feb-22,24,Feb-22,2022,
11-Feb-22,24,Feb-22,2022,
12-Feb-22,24,Feb-22,2022,
13-Feb-22,24,Feb-22,2022,
14-Feb-22,25,Feb-22,2022,
15-Feb-22,25,Feb-22,2022,
16-Feb-22,25,Feb-22,2022,
17-Feb-22,25,Feb-22,2022,
18-Feb-22,25,Feb-22,2022,
19-Feb-22,25,Feb-22,2022,
20-Feb-22,25,Feb-22,2022,
21-Feb-22,26,Feb-22,2022,
22-Feb-22,26,Feb-22,2022,
23-Feb-22,26,Feb-22,2022,
24-Feb-22,26,Feb-22,2022,
25-Feb-22,26,Feb-22,2022,
26-Feb-22,26,Feb-22,2022,
27-Feb-22,26,Feb-22,2022,
28-Feb-22,27,Mar-22,2022,
01-Mar-22,27,Mar-22,2022,
02-Mar-22,27,Mar-22,2022,
03-Mar-22,27,Mar-22,2022,
04-Mar-22,27,Mar-22,2022,
05-Mar-22,27,Mar-22,2022,
06-Mar-22,27,Mar-22,2022,
07-Mar-22,28,Mar-22,2022,
08-Mar-22,28,Mar-22,2022,
09-Mar-22,28,Mar-22,2022,
10-Mar-22,28,Mar-22,2022,
11-Mar-22,28,Mar-22,2022,
12-Mar-22,28,Mar-22,2022,
13-Mar-22,28,Mar-22,2022,
14-Mar-22,29,Mar-22,2022,
15-Mar-22,29,Mar-22,2022,
16-Mar-22,29,Mar-22,2022,
17-Mar-22,29,Mar-22,2022,
18-Mar-22,29,Mar-22,2022,
19-Mar-22,29,Mar-22,2022,
20-Mar-22,29,Mar-22,2022,
21-Mar-22,30,Mar-22,2022,
22-Mar-22,30,Mar-22,2022,
23-Mar-22,30,Mar-22,2022,
24-Mar-22,30,Mar-22,2022,
25-Mar-22,30,Mar-22,2022,
26-Mar-22,30,Mar-22,2022,
27-Mar-22,30,Mar-22,2022,
28-Mar-22,31,Apr-22,2022,
29-Mar-22,31,Apr-22,2022,
30-Mar-22,31,Apr-22,2022,
31-Mar-22,31,Apr-22,2022,
01-Apr-22,31,Apr-22,2022,
02-Apr-22,31,Apr-22,2022,
03-Apr-22,31,Apr-22,2022,
04-Apr-22,32,Apr-22,2022,
05-Apr-22,32,Apr-22,2022,
06-Apr-22,32,Apr-22,2022,
07-Apr-22,32,Apr-22,2022,
08-Apr-22,32,Apr-22,2022,
09-Apr-22,32,Apr-22,2022,
10-Apr-22,32,Apr-22,2022,
11-Apr-22,33,Apr-22,2022,
12-Apr-22,33,Apr-22,2022,
13-Apr-22,33,Apr-22,2022,
14-Apr-22,33,Apr-22,2022,
15-Apr-22,33,Apr-22,2022,
16-Apr-22,33,Apr-22,2022,
17-Apr-22,33,Apr-22,2022,
18-Apr-22,34,Apr-22,2022,
19-Apr-22,34,Apr-22,2022,
20-Apr-22,34,Apr-22,2022,
21-Apr-22,34,Apr-22,2022,
22-Apr-22,34,Apr-22,2022,
23-Apr-22,34,Apr-22,2022,
24-Apr-22,34,Apr-22,2022,
25-Apr-22,35,Apr-22,2022,
26-Apr-22,35,Apr-22,2022,
27-Apr-22,35,Apr-22,2022,
28-Apr-22,35,Apr-22,2022,
29-Apr-22,35,Apr-22,2022,
30-Apr-22,35,Apr-22,2022,
01-May-22,35,Apr-22,2022,
02-May-22,36,May-22,2022,
03-May-22,36,May-22,2022,
04-May-22,36,May-22,2022,
05-May-22,36,May-22,2022,
06-May-22,36,May-22,2022,
07-May-22,36,May-22,2022,
08-May-22,36,May-22,2022,
09-May-22,37,May-22,2022,
10-May-22,37,May-22,2022,
11-May-22,37,May-22,2022,
12-May-22,37,May-22,2022,
13-May-22,37,May-22,2022,
14-May-22,37,May-22,2022,
15-May-22,37,May-22,2022,
16-May-22,38,May-22,2022,
17-May-22,38,May-22,2022,
18-May-22,38,May-22,2022,
19-May-22,38,May-22,2022,
20-May-22,38,May-22,2022,
21-May-22,38,May-22,2022,
22-May-22,38,May-22,2022,
23-May-22,39,May-22,2022,
24-May-22,39,May-22,2022,
25-May-22,39,May-22,2022,
26-May-22,39,May-22,2022,
27-May-22,39,May-22,2022,
