Date,Week,Month
14-Jun-22,42,Jun-22
15-Jun-22,42,Jun-22
16-Jun-22,42,Jun-22
17-Jun-22,42,Jun-22
18-Jun-22,42,Jun-22
19-Jun-22,42,Jun-22
20-Jun-22,43,Jun-22
21-Jun-22,43,Jun-22
22-Jun-22,43,Jun-22
23-Jun-22,43,Jun-22
24-Jun-22,43,Jun-22
25-Jun-22,43,Jun-22
26-Jun-22,43,Jun-22
27-Jun-22,44,Jun-22
28-Jun-22,44,Jun-22
29-Jun-22,44,Jun-22
30-Jun-22,44,Jun-22
01-Jul-22,44,Jun-22
02-Jul-22,44,Jun-22
03-Jul-22,44,Jun-22
04-Jul-22,45,Jul-22
05-Jul-22,45,Jul-22
06-Jul-22,45,Jul-22
07-Jul-22,45,Jul-22
08-Jul-22,45,Jul-22
09-Jul-22,45,Jul-22
10-Jul-22,45,Jul-22
11-Jul-22,46,Jul-22
12-Jul-22,46,Jul-22
13-Jul-22,46,Jul-22
14-Jul-22,46,Jul-22
15-Jul-22,46,Jul-22
16-Jul-22,46,Jul-22
17-Jul-22,46,Jul-22
18-Jul-22,47,Jul-22
19-Jul-22,47,Jul-22
20-Jul-22,47,Jul-22
21-Jul-22,47,Jul-22
22-Jul-22,47,Jul-22
23-Jul-22,47,Jul-22
24-Jul-22,47,Jul-22
25-Jul-22,48,Jul-22
26-Jul-22,48,Jul-22
27-Jul-22,48,Jul-22
28-Jul-22,48,Jul-22
29-Jul-22,48,Jul-22
30-Jul-22,48,Jul-22
31-Jul-22,48,Jul-22
01-Aug-22,49,Aug-22
02-Aug-22,49,Aug-22
03-Aug-22,49,Aug-22
04-Aug-22,49,Aug-22
05-Aug-22,49,Aug-22
06-Aug-22,49,Aug-22
07-Aug-22,49,Aug-22
08-Aug-22,50,Aug-22
09-Aug-22,50,Aug-22
10-Aug-22,50,Aug-22
11-Aug-22,50,Aug-22
12-Aug-22,50,Aug-22
13-Aug-22,50,Aug-22
14-Aug-22,50,Aug-22
15-Aug-22,51,Aug-22
16-Aug-22,51,Aug-22
17-Aug-22,51,Aug-22
18-Aug-22,51,Aug-22
19-Aug-22,51,Aug-22
20-Aug-22,51,Aug-22
21-Aug-22,51,Aug-22
22-Aug-22,52,Aug-22
23-Aug-22,52,Aug-22
24-Aug-22,52,Aug-22
25-Aug-22,52,Aug-22
26-Aug-22,52,Aug-22
27-Aug-22,52,Aug-22
28-Aug-22,52,Aug-22
29-Aug-22,1,Sep-22
30-Aug-22,1,Sep-22
31-Aug-22,1,Sep-22
01-Sep-22,1,Sep-22
02-Sep-22,1,Sep-22
03-Sep-22,1,Sep-22
04-Sep-22,1,Sep-22
05-Sep-22,2,Sep-22
06-Sep-22,2,Sep-22
07-Sep-22,2,Sep-22
08-Sep-22,2,Sep-22
09-Sep-22,2,Sep-22
10-Sep-22,2,Sep-22
11-Sep-22,2,Sep-22
12-Sep-22,3,Sep-22
13-Sep-22,3,Sep-22
14-Sep-22,3,Sep-22
15-Sep-22,3,Sep-22
16-Sep-22,3,Sep-22
17-Sep-22,3,Sep-22
18-Sep-22,3,Sep-22
19-Sep-22,4,Sep-22
20-Sep-22,4,Sep-22
21-Sep-22,4,Sep-22
22-Sep-22,4,Sep-22
23-Sep-22,4,Sep-22
24-Sep-22,4,Sep-22
25-Sep-22,4,Sep-22
26-Sep-22,5,Sep-22
27-Sep-22,5,Sep-22
28-Sep-22,5,Sep-22
29-Sep-22,5,Sep-22
30-Sep-22,5,Sep-22
01-Oct-22,5,Sep-22
02-Oct-22,5,Sep-22
03-Oct-22,6,Sep-22
04-Oct-22,6,Sep-22
05-Oct-22,6,Sep-22
06-Oct-22,6,Sep-22
07-Oct-22,6,Sep-22
08-Oct-22,6,Sep-22
09-Oct-22,6,Sep-22
10-Oct-22,7,Sep-22
11-Oct-22,7,Sep-22
12-Oct-22,7,Sep-22
13-Oct-22,7,Sep-22
14-Oct-22,7,Sep-22
15-Oct-22,7,Sep-22
16-Oct-22,7,Sep-22
17-Oct-22,8,Sep-22
18-Oct-22,8,Sep-22
19-Oct-22,8,Sep-22
20-Oct-22,8,Sep-22
21-Oct-22,8,Sep-22
22-Oct-22,8,Sep-22
23-Oct-22,8,Sep-22
24-Oct-22,9,Sep-22
25-Oct-22,9,Sep-22
26-Oct-22,9,Sep-22
27-Oct-22,9,Sep-22
28-Oct-22,9,Sep-22
29-Oct-22,9,Sep-22
30-Oct-22,9,Sep-22
31-Oct-22,10,Sep-22
01-Nov-22,10,Sep-22
02-Nov-22,10,Sep-22
03-Nov-22,10,Sep-22
04-Nov-22,10,Sep-22
05-Nov-22,10,Sep-22
06-Nov-22,10,Sep-22
07-Nov-22,11,Sep-22
08-Nov-22,11,Sep-22
09-Nov-22,11,Sep-22
10-Nov-22,11,Sep-22
11-Nov-22,11,Sep-22
12-Nov-22,11,Sep-22
13-Nov-22,11,Sep-22
14-Nov-22,12,Sep-22
15-Nov-22,12,Sep-22
16-Nov-22,12,Sep-22
17-Nov-22,12,Sep-22
18-Nov-22,12,Sep-22
19-Nov-22,12,Sep-22
20-Nov-22,12,Sep-22
21-Nov-22,13,Sep-22
22-Nov-22,13,Sep-22
23-Nov-22,13,Sep-22
24-Nov-22,13,Sep-22
25-Nov-22,13,Sep-22
26-Nov-22,13,Sep-22
27-Nov-22,13,Sep-22
28-Nov-22,14,Sep-22
29-Nov-22,14,Sep-22
30-Nov-22,14,Sep-22
01-Dec-22,14,Sep-22
02-Dec-22,14,Sep-22
03-Dec-22,14,Sep-22
04-Dec-22,14,Sep-22
05-Dec-22,15,Sep-22
06-Dec-22,15,Sep-22
07-Dec-22,15,Sep-22
08-Dec-22,15,Sep-22
09-Dec-22,15,Sep-22
10-Dec-22,15,Sep-22
11-Dec-22,15,Sep-22
12-Dec-22,16,Sep-22
13-Dec-22,16,Sep-22
14-Dec-22,16,Sep-22
15-Dec-22,16,Sep-22
16-Dec-22,16,Sep-22
17-Dec-22,16,Sep-22
18-Dec-22,16,Sep-22
19-Dec-22,17,Sep-22
20-Dec-22,17,Sep-22
21-Dec-22,17,Sep-22
22-Dec-22,17,Sep-22
23-Dec-22,17,Sep-22
24-Dec-22,17,Sep-22
25-Dec-22,17,Sep-22
26-Dec-22,18,Sep-22
27-Dec-22,18,Sep-22
28-Dec-22,18,Sep-22
29-Dec-22,18,Sep-22
30-Dec-22,18,Sep-22
31-Dec-22,18,Sep-22
01-Jan-23,18,Sep-22
02-Jan-23,19,Sep-22
03-Jan-23,19,Sep-22
04-Jan-23,19,Sep-22
05-Jan-23,19,Sep-22
06-Jan-23,19,Sep-22
07-Jan-23,19,Sep-22
